Entity Type,Word,Count
Disease,delirious,717
Disease,tunnel,714
Disease,Alcoholic,714
Disease,extremities,713
Disease,Hypertensive,713
Disease,IPH,713
Disease,system,711
Disease,Hypoxic,707
Disease,ideation,705
Disease,embol,705
Disease,NSVT,705
Disease,PAF,705
Disease,wounds,704
Disease,pruritis,703
Disease,crohns,703
Disease,axis,703
Disease,ruptured,702
Disease,Status,700
Disease,Hematuria,700
Disease,ex,698
Disease,Coagulopathy,698
Disease,Benign,698
Disease,Cervical,697
Disease,whee,695
Disease,Hematoma,695
Disease,aureus,694
Disease,hil,691
Disease,postative,691
Disease,pneumomediastinum,690
Disease,errors,690
Disease,cramping,688
Disease,cognitive,687
Disease,Diverticulitis,687
Disease,celiac,686
Disease,UA,686
Disease,blurred,685
Disease,stress,684
Disease,retrocardiac,683
Disease,diseases,683
Disease,PUD,682
Disease,Aneurysm,682
Disease,elevated,681
Disease,RLL,681
Disease,biventricular,680
Disease,demand,680
Disease,Ischemia,679
Disease,Emphysema,679
Disease,fi,678
Disease,laryngeal,677
Disease,Colonic,677
Disease,HSM,676
Disease,ad,675
Disease,Dysphagia,675
Disease,eosinophilia,674
Disease,thrombophlebitis,673
Disease,paraphasi,671
Disease,Peptic,671
Disease,RLE,671
Disease,calculi,670
Disease,destruction,670
Disease,bloating,669
Disease,Staph,667
Disease,disability,666
Disease,asystole,666
Disease,cardiovascular,665
Disease,Blood,665
Disease,Brain,665
Disease,Disorder,665
Disease,ventular,663
Disease,aneurysmal,663
Disease,thrombocytosis,662
Disease,desaturations,662
Disease,tracheobronchomalacia,660
Disease,lace,660
Disease,myasthenia,659
Disease,orbital,658
Disease,nephritis,658
Disease,CNS,657
Disease,Cellulitis,656
Disease,infiltrates,655
Disease,DMII,654
Disease,oliguria,653
Disease,Low,648
Disease,fril,647
Disease,pneumothoraces,647
Disease,cirrhotic,646
Disease,hyponatremic,645
Disease,ische,644
Disease,arrhythmias,641
Disease,infiltration,641
Disease,perfusion,640
Disease,disturbances,639
Disease,fainting,639
Disease,contractions,637
Disease,on,636
Disease,rejection,634
Disease,Subarachnoid,633
Disease,neurogenic,632
Disease,no,631
Disease,hypoxemic,631
Disease,PEs,631
Disease,ed,630
Disease,opacification,630
Disease,arteriovenous,630
Disease,Shock,630
Disease,Injury,627
Disease,Lymphoma,627
Disease,coma,626
Disease,painel,625
Disease,ulceration,622
Disease,abcess,621
Disease,hyperparathyroidism,619
Disease,angiopathy,617
Disease,blindness,616
Disease,tracheomalacia,615
Disease,Rupture,615
Disease,myoclonus,614
Disease,COPDace,614
Disease,anuri,613
Disease,complications,613
Disease,osteophy,611
Disease,Nephrolithiasis,611
Disease,middle,610
Disease,Ulcerative,610
Disease,legs,609
Disease,Schizophrenia,609
Disease,twitching,607
Disease,autonomic,607
Disease,vehicle,607
Disease,Hypoglycemia,607
Disease,intrahepatic,605
Disease,Normocephalic,603
Disease,Bladder,602
Disease,lacerations,601
Disease,extre,601
Disease,metastasis,600
Disease,Hernia,600
Disease,electrolyte,597
Disease,double,597
Disease,dysarthric,597
Disease,al,597
Disease,atherosclerot,596
Disease,acid,595
Disease,overloaded,594
Disease,proteinuria,594
Disease,Allergy,594
Disease,con,591
Disease,cholangiocarcinoma,591
Disease,sputum,590
Disease,PNEUMONIA,590
Disease,Bleeding,590
Disease,common,588
Disease,emergency,586
Disease,hepatomegaly,585
Disease,paraplegia,584
Disease,sensation,584
Disease,enterococcus,584
Disease,dependence,582
Disease,am,581
Disease,Cell,580
Disease,ICA,580
Disease,hemoperitoneum,579
Disease,communicating,578
Disease,Colitis,577
Disease,ceral,576
Disease,art,575
Disease,outflow,575
Disease,lungs,575
Disease,septa,574
Disease,syncytial,572
Disease,Loss,572
Disease,ate,570
Disease,subclavian,568
Disease,strep,567
Disease,Legion,567
Disease,anaphylaxis,566
Disease,Hemorrhage,566
Disease,associated,565
Disease,pancreas,564
Disease,phlegmon,564
Disease,OS,564
Disease,LOC,564
Disease,psoriasis,563
Disease,growth,562
Disease,impaired,561
Disease,GE,561
Disease,ear,559
Disease,volvulus,559
Disease,hertion,559
Disease,(,559
Disease,blar,556
Disease,white,555
Disease,spasms,555
Disease,line,554
Disease,subgaleal,553
Disease,vaginal,552
Disease,cholestasis,552
Disease,light,551
Disease,preurity,549
Disease,OP,549
Disease,Migraines,549
Disease,humerus,548
Disease,parkinsons,547
Disease,ureteral,546
Disease,Erythema,546
Disease,choledocholithiasis,545
Disease,strain,545
Disease,cafication,542
Disease,Il,541
Disease,path,539
Disease,hi,537
Disease,he,536
Disease,hyperthyroidism,535
Disease,mediainal,535
Disease,shaking,535
Disease,Endocarditis,535
Disease,AR,535
Disease,crisis,534
Disease,Psoriasis,534
Disease,Osteopenia,534
Disease,cramps,532
Disease,Pancytopenia,532
Disease,car,531
Disease,proctitis,531
Disease,le,530
Disease,burst,530
Disease,engorgement,530
Disease,ascite,529
Disease,SVC,528
Disease,hemorrhages,527
Disease,hemodynamic,527
Disease,cystitis,527
Disease,dilat,526
Disease,aches,526
Disease,fib,526
Disease,collection,525
Disease,tapne,525
Disease,calcific,525
Disease,tachycardiac,524
Disease,Klebsiel,524
Disease,Rheumatic,524
Disease,rest,523
Disease,ch,521
Disease,PRN,521
Disease,generalized,520
Disease,thrombotic,520
Disease,granulomatous,520
Disease,subluxation,519
Disease,hyperplasia,518
Disease,BP,518
Disease,vnal,517
Disease,Cerebral,517
Disease,intoxication,516
Disease,umbilical,516
Disease,pituitary,515
Disease,Deep,515
Disease,RP,514
Disease,clostridium,513
Disease,Cerebrovascular,513
Disease,Splenomegaly,513
Disease,HAP,511
Disease,Urosepsis,510
Disease,thirst,509
Disease,degene,509
Disease,Staphylococcus,509
Disease,nose,508
Disease,airspace,508
Disease,intestinal,508
Disease,beats,508
Disease,NASH,508
Disease,PVC,508
Disease,ve,506
Disease,aerugino,505
Disease,benign,504
Disease,fasciitis,504
Disease,retinal,503
Disease,Weakness,503
Disease,PTSD,503
Disease,escherichia,502
Disease,Encephalopathy,502
Disease,intrathoracic,501
Disease,aic,500
Disease,Adrenal,500
Disease,ii,499
Disease,m,499
Disease,pneumo,498
Disease,murmurs,497
Disease,Ca,497
Disease,Sclerae,497
Disease,aneurys,496
Disease,pneumoperitoneum,496
Disease,dyskinesis,495
Disease,AI,495
Disease,Pseudomonas,495
Disease,is,494
Disease,ED,494
Disease,Metabolic,494
Disease,Regurgitation,494
Disease,strict,493
Disease,DJD,493
Disease,lip,492
Disease,dys,491
Disease,cancers,491
Disease,tibia,491
Disease,intraabdominal,491
Disease,drainage,491
Disease,painlness,490
Disease,pro,489
Disease,proximal,487
Disease,tachycard,486
Disease,drowsiness,484
Disease,idiopathic,484
Disease,myelodysplastic,483
Disease,Cholangitis,483
Disease,fungemia,482
Disease,O,482
Disease,Cough,482
Disease,Hemorrhoids,481
Disease,pneumocystis,480
Disease,mood,480
Disease,root,480
Disease,NIDDM,480
Disease,met,479
Disease,wasting,479
Disease,ductal,478
Disease,hernias,478
Disease,pruritus,477
Disease,paresthesias,477
Disease,fatigued,476
Disease,Macular,476
Disease,CM,476
Disease,hemochromatosis,475
Disease,epileptic,474
Disease,sa,474
Disease,contraction,474
Disease,breech,474
Disease,dp,473
Disease,odynophagia,472
Disease,hypoalbuminemia,471
Disease,granuloma,471
Disease,appendicitis,471
Disease,ITP,471
Disease,HF,471
Disease,bronchospasm,469
Disease,peritoneal,469
Disease,painful,469
Disease,multi,468
Disease,Pneumocystis,468
Disease,septicemia,467
Disease,adhesions,467
Disease,Fibromyalgia,467
Disease,arrythmia,466
Disease,wave,466
Disease,neuralgia,465
Disease,exace,465
Disease,en,464
Disease,space,464
Disease,complex,464
Disease,varix,464
Disease,sternal,464
Disease,sarcoid,463
Disease,MVP,462
Disease,hydropneumothorax,461
Disease,hypertrophic,461
Disease,necrot,460
Disease,hypothermic,460
Disease,dyspne,459
Disease,complaints,459
Disease,QT,459
Disease,sarcoma,458
Disease,Hiatal,458
Disease,schizoaffective,457
Disease,neuropathic,457
Disease,arch,457
Disease,cyanotic,457
Disease,restriction,456
Disease,Squamous,456
Disease,veins,455
Disease,diolic,455
Disease,gall,454
Disease,thrombocytopenic,454
Disease,it,453
Disease,outlet,453
Disease,bony,453
Disease,panic,453
Disease,fibromyalgia,451
Disease,partial,449
Disease,ppitations,449
Disease,oxygen,449
Disease,basilar,449
Disease,emphysematous,449
Disease,diverticuli,449
Disease,Tract,449
Disease,Q,449
Disease,Migraine,448
Disease,Distress,448
Disease,In,448
Disease,response,447
Disease,intertrochanteric,447
Disease,candidiasis,447
Disease,lipoma,446
Disease,LGIB,446
Disease,productive,445
Disease,papillary,445
Disease,physiology,445
Disease,pan,444
Disease,acidemia,444
Disease,polyuria,444
Disease,scleral,443
Disease,ventriculomegaly,443
Disease,increased,443
Disease,lymphedema,442
Disease,cuff,442
Disease,multivessel,441
Disease,disorientation,441
Disease,Post,441
Disease,hypersensitivity,440
Disease,sheath,439
Disease,mucositis,439
Disease,seroma,439
Disease,pr,439
Disease,VSD,439
Disease,territory,437
Disease,Reflux,437
Disease,JVP,437
Disease,tinnitus,436
Disease,radius,436
Disease,Malnutrition,435
Disease,chf,433
Disease,chorioamnionitis,433
Disease,Diff,433
Disease,Hypercarbic,433
Disease,SI,431
Disease,HCAP,431
Disease,occlusive,429
Disease,personality,429
Disease,thick,429
Disease,scalp,429
Disease,SIRS,429
Disease,pelvis,428
Disease,AVMs,428
Disease,acetabular,426
Disease,node,426
Disease,macular,426
Disease,ingal,425
Disease,tired,425
Disease,erythemato,425
Disease,intracerebral,424
Disease,rhinitis,423
Disease,enterocolitis,423
Disease,calculus,422
Disease,invasive,421
Disease,Patent,421
Disease,metastatic,419
Disease,pontine,417
Disease,ALL,417
Disease,cry,416
Disease,radiculopathy,416
Disease,tremens,415
Disease,fail,415
Disease,slowing,415
Disease,dead,415
Disease,na,414
Disease,organizing,414
Disease,edemalu,414
Disease,calcified,413
Disease,birth,412
Disease,HD,410
Disease,LH,410
Disease,ecchymoses,409
Disease,Dilated,409
Disease,legione,408
Disease,granulomas,408
Disease,regurg,408
Disease,regurgita,407
Disease,transverse,407
Disease,state,407
Disease,hypokin,406
Disease,humeral,405
Disease,pseudomonal,404
Disease,hydrothorax,404
Disease,LBP,404
Disease,Thyroid,404
Disease,breakthrough,403
Disease,unsteadiness,403
Disease,stenoses,403
Disease,Carcinoma,403
Disease,Gastroparesis,403
Disease,Portal,402
Disease,gut,401
Disease,fibroid,401
Disease,scarring,401
Disease,glomerulonephritis,401
Disease,Hematemesis,401
Disease,syslic,400
Disease,hep,400
Disease,elbow,399
Disease,simplex,398
Disease,Hemoptysis,398
Disease,prolap,397
Disease,indigestion,397
Disease,PT,397
Disease,Met,397
Disease,T2DM,397
Disease,intravascular,396
Disease,orthostasis,396
Disease,face,396
Disease,Duodenal,396
Disease,Effusion,396
Disease,sounds,395
Disease,polyneuropathy,394
Disease,abs,394
Disease,uremic,393
Disease,amyloidosis,393
Disease,immunodeficiency,393
Disease,enterococcal,392
Disease,hypernatremic,392
Disease,rotator,392
Disease,thromboses,391
Disease,gestational,391
Disease,PA,391
Disease,GB,391
Disease,pathology,390
Disease,su,390
Disease,organomegalybing,390
Disease,enteroc,389
Disease,hydroureter,389
Disease,anem,387
Disease,pregnancy,386
Disease,reactive,385
Disease,Herpes,385
Disease,LLE,384
Disease,PPM,384
Disease,cachectic,383
Disease,contrast,383
Disease,dural,383
Disease,Atherosclerotic,383
Disease,Melanoma,382
Disease,serratia,381
Disease,hyperglycemic,381
Disease,Adenocarcinoma,381
Disease,Osteomyelitis,381
Disease,media,380
Disease,bilateral,379
Disease,annu,379
Disease,enteritis,379
Disease,transient,379
Disease,Interstitial,378
Disease,Tumor,378
Disease,jirovecii,377
Disease,Cardiogenic,377
Disease,Fevers,377
Disease,crash,376
Disease,Bowel,376
Disease,Mass,376
Disease,At,375
Disease,Insomnia,375
Disease,HC,375
Disease,Intraventricular,375
Disease,infrarenal,373
Disease,asystolic,373
Disease,endometrial,373
Disease,Preurity,373
Disease,anomalies,372
Disease,hypocalcemia,371
Disease,arthralgia,371
Disease,RCC,371
Disease,myoclonic,370
Disease,blockage,370
Disease,bicuspid,369
Disease,Abuse,369
Disease,term,368
Disease,Prostatic,368
Disease,convulsive,367
Disease,hemoly,367
Disease,papilledema,367
Disease,lateral,366
Disease,episode,366
Disease,oligu,366
Disease,ESLD,366
Disease,strictures,365
Disease,carini,364
Disease,polycystic,364
Disease,coldness,364
Disease,Malignant,364
Disease,Rectal,364
Disease,psychotic,363
Disease,ecchy,363
Disease,periorbital,362
Disease,w,362
Disease,thrive,362
Disease,Fatigue,362
Disease,sciatica,361
Disease,hoarseness,361
Disease,thromboembolic,361
Disease,infiltrate,361
Disease,pneumobilia,360
Disease,circumflex,360
Disease,rheumatica,360
Disease,Hypokalemia,360
Disease,AVR,360
Disease,Thrombosis,360
Disease,phlebitis,359
Disease,Lyme,359
Disease,Acidosis,359
Disease,Esophagitis,358
Disease,UC,358
Disease,disk,357
Disease,pericholecystic,356
Disease,HCP,356
Disease,fecal,355
Disease,purpura,354
Disease,nodes,354
Disease,myositis,354
Disease,airways,354
Disease,Angina,354
Disease,balance,353
Disease,oropharyngeal,353
Disease,scrotal,353
Disease,temperatures,352
Disease,language,352
Disease,dysmotility,351
Disease,myocarditis,351
Disease,pneumonias,351
Disease,urination,350
Disease,LLL,350
Disease,Stage,350
Disease,axonal,349
Disease,RCA,349
Disease,stern,348
Disease,walking,348
Disease,myxoma,348
Disease,Embolism,348
Disease,Stococcus,348
Disease,from,346
Disease,CRF,346
Disease,cys,345
Disease,scapular,345
Disease,Hip,345
Disease,bronchial,344
Disease,foral,344
Disease,burn,344
Disease,pyuria,344
Disease,Cataract,344
Disease,aspergillosis,343
Disease,osteo,343
Disease,carcinoid,342
Disease,carcinomatosis,342
Disease,dehiscence,342
Disease,Diolic,342
Disease,gland,341
Disease,events,341
Disease,clavicle,341
Disease,demyelinating,341
Disease,voice,340
Disease,asterix,340
Disease,cavernous,340
Disease,dCHF,340
Disease,parapneumonic,339
Disease,neo,339
Disease,ache,339
Disease,comminuted,339
Disease,steatosis,338
Disease,carpal,338
Disease,Mi,338
Disease,Retinopathy,338
Disease,coagulation,337
Disease,speaking,337
Disease,Valve,337
Disease,megacolon,336
Disease,field,336
Disease,flail,335
Disease,hypodensities,335
Disease,blind,335
Disease,ct,335
Disease,open,334
Disease,sleeping,334
Disease,erosive,333
Disease,Tricuspid,333
Disease,UTIs,333
Disease,Primary,333
Disease,es,332
Disease,paresis,332
Disease,Di,331
Disease,tumors,330
Disease,perinephric,330
Disease,addiction,330
Disease,cache,330
Disease,Vertigo,330
Disease,major,329
Disease,cavity,329
Disease,HPI,329
Disease,eating,327
Disease,Restless,327
Disease,Esophagus,325
Disease,detion,324
Disease,atrophic,324
Disease,attempt,324
Disease,cranial,324
Disease,RUQ,324
Disease,problem,323
Disease,arteritis,323
Disease,AIN,323
Disease,bursitis,322
Disease,G,322
Disease,LUE,322
Disease,cad,321
Disease,TTE,321
Disease,Hearing,321
Disease,upset,320
Disease,insipidus,320
Disease,Overdose,320
Disease,Hypercalcemia,320
Disease,Nness,320
Disease,pne,319
Disease,anxious,319
Disease,gangrenous,319
Disease,Iless,319
Disease,restless,318
Disease,sweating,318
Disease,bronchiolitis,318
Disease,IPF,318
Disease,Lupus,318
Disease,UGI,317
Disease,microcytic,316
Disease,muscular,316
Disease,Hep,316
Disease,diffici,315
Disease,superior,315
Disease,DM1,315
Disease,DT,315
Disease,SCC,315
Disease,subcortical,314
Disease,conjunctival,314
Disease,versus,314
Disease,Strep,314
Disease,OM,314
Disease,Hypoxemia,313
Disease,fullness,312
Disease,malacia,312
Disease,limb,312
Disease,IBS,312
Disease,proteus,311
Disease,lysis,311
Disease,endobronchial,311
Disease,angioectasias,310
Disease,collections,310
Disease,postoperative,309
Disease,purulence,309
Disease,polydipsia,308
Disease,medical,307
Disease,idea,307
Disease,malformations,307
Disease,enterococ,306
Disease,pneum,306
Disease,ab,306
Disease,feet,305
Disease,hallucination,305
Disease,aort,305
Disease,choking,305
Disease,PCA,305
Disease,Raynaud,305
Disease,dryness,304
Disease,fetal,304
Disease,Ketoacidosis,304
Disease,UE,304
Disease,neural,303
Disease,radial,303
Disease,conjunctivitis,302
Disease,Sigmoid,302
Disease,EF,302
Disease,Pneumothorax,302
Disease,Sternal,302
Disease,plateau,301
Disease,gi,300
Disease,like,300
Disease,kidneys,300
Disease,prolongation,300
Disease,Schizoaffective,300
Disease,Insulin,300
Disease,meeric,299
Disease,avulsion,299
Disease,Intracranial,299
Disease,irritability,298
Disease,anuria,298
Disease,lymphocytic,298
Disease,eosinophilic,298
Disease,ectasia,297
Disease,anomaly,297
Disease,AVNRT,297
Disease,divertic,296
Disease,Hypertrophy,296
Disease,Basal,296
Disease,hospital,295
Disease,hemato,295
Disease,enterocutaneous,294
Disease,Hyperthyroidism,294
Disease,Allergic,294
Disease,ect,293
Disease,PC,293
Disease,VSS,293
Disease,CVVH,293
Disease,mets,292
Disease,HRS,292
Disease,TBI,292
Disease,disruption,290
Disease,spider,290
Disease,petech,289
Disease,polycythemia,289
Disease,pancolitis,289
Disease,schisto,289
Disease,para,289
Disease,base,289
Disease,nerosis,289
Disease,nephrotic,289
Disease,blurring,289
Disease,Alcoholism,289
Disease,RML,289
